"Potential applied (V)","Time (s)","WE(1).Current (A)","WE(1).Potential (V)","Scan","Index","Q+","Q-","Current range"
"0.423583984375","394.14432400488","-2.4398803710937E-6","0.42422485351562","1","1","0.001681620284915","-0.0038074751272798","1 µA"
"0.421142578125","394.16873800482","-3.0322265625E-6","0.4217529296875","1","2","0.001681620284915","-0.0038074751272798","1 µA"
"0.418701171875","394.19315200476","-5.1483154296875E-6","0.4190673828125","1","3","0.001681620284915","-0.0038074751272798","10 µA"
"0.416259765625","394.2175660047","-5.511474609375E-6","0.41650390625","1","4","0.001681620284915","-0.0038074751272798","10 µA"
"0.413818359375","394.24198000463","-7.62939453125E-6","0.41412353515625","1","5","0.001681620284915","-0.0038074751272798","10 µA"
"0.411376953125","394.26639400457","-8.087158203125E-6","0.4117431640625","1","6","0.001681620284915","-0.0038074751272798","10 µA"
"0.408935546875","394.29080800451","-1.0150146484375E-5","0.40927124023438","1","7","0.001681620284915","-0.0038074751272798","10 µA"
"0.406494140625","394.31522200445","-1.0922241210938E-5","0.40689086914062","1","8","0.001681620284915","-0.0038074751272798","10 µA"
"0.404052734375","394.33963600439","-1.2820434570313E-5","0.40438842773438","1","9","0.001681620284915","-0.0038074751272798","10 µA"
"0.401611328125","394.36405000433","-1.409912109375E-5","0.40203857421875","1","10","0.001681620284915","-0.0038074751272798","10 µA"
"0.399169921875","394.38846400426","-1.5704345703125E-5","0.3995361328125","1","11","0.001681620284915","-0.0038074751272798","10 µA"
"0.396728515625","394.4128780042","-1.7660522460937E-5","0.39715576171875","1","12","0.001681620284915","-0.0038074751272798","10 µA"
"0.394287109375","394.43729200414","-1.8939208984375E-5","0.39474487304688","1","13","0.001681620284915","-0.0038074751272798","10 µA"
"0.391845703125","394.46170600408","-2.1572875976563E-5","0.39230346679688","1","14","0.001681620284915","-0.0038074751272798","10 µA"
"0.389404296875","394.48612000402","-2.2647094726563E-5","0.38992309570312","1","15","0.001681620284915","-0.0038074751272798","10 µA"
"0.386962890625","394.51053400396","-2.5888061523438E-5","0.38751220703125","1","16","0.001681620284915","-0.0038074751272798","10 µA"
"0.384521484375","394.5349480039","-2.6895141601563E-5","0.38510131835938","1","17","0.001681620284915","-0.0038074751272798","10 µA"
"0.382080078125","394.55936200383","-3.0517578125E-5","0.3826904296875","1","18","0.001681620284915","-0.0038074751272798","10 µA"
"0.379638671875","394.58377600377","-3.1964111328125E-5","0.3798828125","1","19","0.001681620284915","-0.0038074751272798","100 µA"
"0.377197265625","394.60819000371","-3.5650634765625E-5","0.37750244140625","1","20","0.001681620284915","-0.0038074751272798","100 µA"
"0.374755859375","394.63260400365","-3.770751953125E-5","0.37503051757812","1","21","0.001681620284915","-0.0038074751272798","100 µA"
"0.372314453125","394.65701800359","-4.1250610351563E-5","0.37261962890625","1","22","0.001681620284915","-0.0038074751272798","100 µA"
"0.369873046875","394.68143200353","-4.4223022460938E-5","0.37017822265625","1","23","0.001681620284915","-0.0038074751272798","100 µA"
"0.367431640625","394.70584600346","-4.7528076171875E-5","0.36776733398438","1","24","0.001681620284915","-0.0038074751272798","100 µA"
"0.364990234375","394.7302600034","-5.1483154296875E-5","0.36526489257812","1","25","0.001681620284915","-0.0038074751272798","100 µA"
"0.362548828125","394.75467400334","-5.4443359375E-5","0.36279296875","1","26","0.001681620284915","-0.0038074751272798","100 µA"
"0.360107421875","394.77908800328","-5.95703125E-5","0.36038208007812","1","27","0.001681620284915","-0.0038074751272798","100 µA"
"0.357666015625","394.80350200322","-6.2347412109375E-5","0.35797119140625","1","28","0.001681620284915","-0.0038074751272798","100 µA"
"0.355224609375","394.82791600316","-6.84814453125E-5","0.35552978515625","1","29","0.001681620284915","-0.0038074751272798","100 µA"
"0.352783203125","394.85233000309","-7.1380615234375E-5","0.35308837890625","1","30","0.001681620284915","-0.0038074751272798","100 µA"
"0.350341796875","394.87674400303","-7.8125E-5","0.35064697265625","1","31","0.001681620284915","-0.0038074751272798","100 µA"
"0.347900390625","394.90115800297","-8.1573486328125E-5","0.34823608398438","1","32","0.001681620284915","-0.0038074751272798","100 µA"
"0.345458984375","394.92557200291","-8.856201171875E-5","0.345703125","1","33","0.001681620284915","-0.0038074751272798","100 µA"
"0.343017578125","394.94998600285","-9.295654296875E-5","0.3433837890625","1","34","0.001681620284915","-0.0038074751272798","100 µA"
"0.340576171875","394.97440000279","-9.9853515625E-5","0.3409423828125","1","35","0.001681620284915","-0.0038074751272798","100 µA"
"0.338134765625","394.99881400272","-0.00010568237304688","0.3385009765625","1","36","0.001681620284915","-0.0038074751272798","100 µA"
"0.335693359375","395.02322800266","-0.00011221313476563","0.3360595703125","1","37","0.001681620284915","-0.0038074751272798","100 µA"
"0.333251953125","395.0476420026","-0.00011968994140625","0.33355712890625","1","38","0.001681620284915","-0.0038074751272798","100 µA"
"0.330810546875","395.07205600254","-0.00012564086914062","0.3311767578125","1","39","0.001681620284915","-0.0038074751272798","100 µA"
"0.328369140625","395.09647000248","-0.000134765625","0.32870483398438","1","40","0.001681620284915","-0.0038074751272798","100 µA"
"0.325927734375","395.12088400242","-0.000140380859375","0.32626342773438","1","41","0.001681620284915","-0.0038074751272798","100 µA"
"0.323486328125","395.14529800235","-0.00015093994140625","0.3238525390625","1","42","0.001681620284915","-0.0038074751272798","100 µA"
"0.321044921875","395.16971200229","-0.00015658569335938","0.3214111328125","1","43","0.001681620284915","-0.0038074751272798","100 µA"
"0.318603515625","395.19412600223","-0.00016802978515625","0.31900024414062","1","44","0.001681620284915","-0.0038074751272798","100 µA"
"0.316162109375","395.21854000217","-0.0001741943359375","0.31655883789062","1","45","0.001681620284915","-0.0038074751272798","100 µA"
"0.313720703125","395.24295400211","-0.00018597412109375","0.31414794921875","1","46","0.001681620284915","-0.0038074751272798","100 µA"
"0.311279296875","395.26736800205","-0.00019354248046875","0.31161499023438","1","47","0.001681620284915","-0.0038074751272798","100 µA"
"0.308837890625","395.29178200198","-0.0002049560546875","0.30923461914062","1","48","0.001681620284915","-0.0038074751272798","100 µA"
"0.306396484375","395.31619600192","-0.00021405029296875","0.30682373046875","1","49","0.001681620284915","-0.0038074751272798","100 µA"
"0.303955078125","395.34061000186","-0.00022457885742187","0.30438232421875","1","50","0.001681620284915","-0.0038074751272798","100 µA"
"0.301513671875","395.3650240018","-0.00023577880859375","0.30197143554688","1","51","0.001681620284915","-0.0038074751272798","100 µA"
"0.299072265625","395.38943800174","-0.00024526977539063","0.299560546875","1","52","0.001681620284915","-0.0038074751272798","100 µA"
