"Potential applied (V)","Time (s)","WE(1).Current (A)","WE(1).Potential (V)","Scan","Index","Q+","Q-","Current range"
"0.44662475585938","70.20880582274","-1.4144897460937E-6","0.4471435546875","1","1","0.0010355041722457","-0.0020275482907891","1 µA"
"0.44418334960938","70.216943822719","-1.6131591796875E-6","0.44439697265625","1","2","0.0010355041722457","-0.0020275482907891","1 µA"
"0.44174194335938","70.225081822699","-3.1588745117187E-6","0.4423828125","1","3","0.0010355041722457","-0.0020275482907891","1 µA"
"0.29281616210938","70.721499821445","-0.00031976318359375","0.29296875","1","64","0.0010355041722457","-0.0020275482907891","1 mA"
"0.29037475585938","70.729637821425","-0.00033807373046875","0.29055786132812","1","65","0.0010355041722457","-0.0020275482907891","1 mA"
"0.28793334960938","70.737775821404","-0.00034780883789063","0.28811645507812","1","66","0.0010355041722457","-0.0020275482907891","1 mA"
"0.28549194335938","70.745913821384","-0.00036709594726562","0.28567504882812","1","67","0.0010355041722457","-0.0020275482907891","1 mA"
"0.28305053710938","70.754051821363","-0.0003773193359375","0.28329467773438","1","68","0.0010355041722457","-0.0020275482907891","1 mA"
"0.28060913085938","70.762189821343","-0.00039724731445312","0.2808837890625","1","69","0.0010355041722457","-0.0020275482907891","1 mA"
"0.27816772460938","70.770327821322","-0.00040802001953125","0.27838134765625","1","70","0.0010355041722457","-0.0020275482907891","1 mA"
"0.27572631835938","70.778465821302","-0.000428466796875","0.27597045898438","1","71","0.0010355041722457","-0.0020275482907891","1 mA"
"0.27328491210938","70.786603821281","-0.00043984985351563","0.2735595703125","1","72","0.0010355041722457","-0.0020275482907891","1 mA"
"0.27084350585938","70.79474182126","-0.00046047973632813","0.27108764648438","1","73","0.0010355041722457","-0.0020275482907891","1 mA"
"0.26840209960938","70.80287982124","-0.00047250366210938","0.2686767578125","1","74","0.0010355041722457","-0.0020275482907891","1 mA"
"0.26596069335938","70.811017821219","-0.00049334716796875","0.26620483398438","1","75","0.0010355041722457","-0.0020275482907891","1 mA"
"0.26351928710938","70.819155821199","-0.00050537109375","0.26376342773438","1","76","0.0010355041722457","-0.0020275482907891","1 mA"
"0.26107788085938","70.827293821178","-0.000526123046875","0.26132202148438","1","77","0.0010355041722457","-0.0020275482907891","1 mA"
"0.25863647460938","70.835431821158","-0.00053955078125","0.25888061523438","1","78","0.0010355041722457","-0.0020275482907891","1 mA"
"0.25619506835938","70.843569821137","-0.00055999755859375","0.25643920898438","1","79","0.0010355041722457","-0.0020275482907891","1 mA"
"0.25375366210938","70.851707821117","-0.00057403564453125","0.25399780273438","1","80","0.0010355041722457","-0.0020275482907891","1 mA"
"0.25131225585938","70.859845821096","-0.0005938720703125","0.25152587890625","1","81","0.0010355041722457","-0.0020275482907891","1 mA"
"0.24887084960938","70.867983821076","-0.0006085205078125","0.2491455078125","1","82","0.0010355041722457","-0.0020275482907891","1 mA"
"0.24642944335938","70.876121821055","-0.00062774658203125","0.24667358398438","1","83","0.0010355041722457","-0.0020275482907891","1 mA"
"0.24398803710938","70.884259821034","-0.000643310546875","0.24420166015625","1","84","0.0010355041722457","-0.0020275482907891","1 mA"
"0.24154663085938","70.892397821014","-0.00066131591796875","0.24176025390625","1","85","0.0010355041722457","-0.0020275482907891","1 mA"
"0.23910522460938","70.900535820993","-0.00067779541015625","0.23931884765625","1","86","0.0010355041722457","-0.0020275482907891","1 mA"
"0.23666381835938","70.908673820973","-0.000694580078125","0.23690795898438","1","87","0.0010355041722457","-0.0020275482907891","1 mA"
"0.23422241210938","70.916811820952","-0.000711669921875","0.23443603515625","1","88","0.0010355041722457","-0.0020275482907891","1 mA"
"0.23178100585938","70.924949820932","-0.0007269287109375","0.2320556640625","1","89","0.0010355041722457","-0.0020275482907891","1 mA"
"0.22933959960938","70.933087820911","-0.00074462890625","0.22955322265625","1","90","0.0010355041722457","-0.0020275482907891","1 mA"
"0.22689819335938","70.941225820891","-0.0007586669921875","0.22711181640625","1","91","0.0010355041722457","-0.0020275482907891","1 mA"
"0.22445678710938","70.94936382087","-0.00077667236328125","0.22467041015625","1","92","0.0010355041722457","-0.0020275482907891","1 mA"
"0.22201538085938","70.95750182085","-0.00078887939453125","0.22235107421875","1","93","0.0010355041722457","-0.0020275482907891","1 mA"
"0.21957397460938","70.965639820829","-0.0008074951171875","0.21978759765625","1","94","0.0010355041722457","-0.0020275482907891","1 mA"
"0.21713256835938","70.973777820808","-0.00081787109375","0.21737670898438","1","95","0.0010355041722457","-0.0020275482907891","1 mA"
