"Potential applied (V)","Time (s)","WE(1).Current (A)","WE(1).Potential (V)","Scan","Index","Q+","Q-","Current range"
"0.43853759765625","707.44749121387","-6.146240234375E-7","0.43902587890625","1","1","0.0030975591763854","-0.012186215147376","1 µA"
"0.43609619140625","707.56956121356","-1.1129760742187E-6","0.4364013671875","1","2","0.0030975591763854","-0.012186215147376","1 µA"
"0.43365478515625","707.69163121325","-1.5777587890625E-6","0.43399047851562","1","3","0.0030975591763854","-0.012186215147376","1 µA"
"0.43121337890625","707.81370121294","-2.04833984375E-6","0.43173217773438","1","4","0.0030975591763854","-0.012186215147376","1 µA"
"0.42877197265625","707.93577121263","-2.52685546875E-6","0.4293212890625","1","5","0.0030975591763854","-0.012186215147376","1 µA"
"0.42633056640625","708.05784121233","-3.0056762695312E-6","0.42706298828125","1","6","0.0030975591763854","-0.012186215147376","1 µA"
"0.42388916015625","708.17991121202","-3.5186767578125E-6","0.42413330078125","1","7","0.0030975591763854","-0.012186215147376","10 µA"
"0.42144775390625","708.30198121171","-4.0802001953125E-6","0.42178344726562","1","8","0.0030975591763854","-0.012186215147376","10 µA"
"0.41900634765625","708.4240512114","-4.6417236328125E-6","0.4193115234375","1","9","0.0030975591763854","-0.012186215147376","10 µA"
"0.41656494140625","708.54612121109","-5.242919921875E-6","0.41683959960938","1","10","0.0030975591763854","-0.012186215147376","10 µA"
"0.41412353515625","708.66819121078","-5.8868408203125E-6","0.41445922851562","1","11","0.0030975591763854","-0.012186215147376","10 µA"
"0.41168212890625","708.79026121048","-6.536865234375E-6","0.41204833984375","1","12","0.0030975591763854","-0.012186215147376","10 µA"
"0.40924072265625","708.91233121017","-7.2662353515625E-6","0.40957641601562","1","13","0.0030975591763854","-0.012186215147376","10 µA"
"0.40679931640625","709.03440120986","-8.0718994140625E-6","0.4071044921875","1","14","0.0030975591763854","-0.012186215147376","10 µA"
"0.40435791015625","709.15647120955","-8.87451171875E-6","0.40475463867188","1","15","0.0030975591763854","-0.012186215147376","10 µA"
"0.40191650390625","709.27854120924","-9.7564697265625E-6","0.40228271484375","1","16","0.0030975591763854","-0.012186215147376","10 µA"
"0.39947509765625","709.40061120894","-1.0751342773438E-5","0.39984130859375","1","17","0.0030975591763854","-0.012186215147376","10 µA"
"0.39703369140625","709.52268120863","-1.1749267578125E-5","0.3974609375","1","18","0.0030975591763854","-0.012186215147376","10 µA"
"0.39459228515625","709.64475120832","-1.2838745117188E-5","0.39498901367188","1","19","0.0030975591763854","-0.012186215147376","10 µA"
"0.39215087890625","709.76682120801","-1.4019775390625E-5","0.39254760742188","1","20","0.0030975591763854","-0.012186215147376","10 µA"
