"Potential applied (V)","Time (s)","WE(1).Current (A)","WE(1).Potential (V)","Scan","Index","Q+","Q-","Current range"
"0.43991088867188","488.21416876738","-1.2197875976562E-6","0.44024658203125","1","1","0.0015424219667912","-0.0048044632673264","1 µA"
"0.43746948242188","488.2467207673","-1.9970703125E-6","0.43795776367188","1","2","0.0015424219667912","-0.0048044632673264","1 µA"
"0.43502807617188","488.27927276721","-2.7011108398437E-6","0.43557739257812","1","3","0.0015424219667912","-0.0048044632673264","1 µA"
"0.43258666992188","488.31182476713","-3.355712890625E-6","0.43319702148438","1","4","0.0015424219667912","-0.0048044632673264","1 µA"
"0.43014526367188","488.34437676705","-4.00390625E-6","0.43038940429688","1","5","0.0015424219667912","-0.0048044632673264","10 µA"
"0.42770385742188","488.37692876697","-4.6630859375E-6","0.427978515625","1","6","0.0015424219667912","-0.0048044632673264","10 µA"
"0.42526245117188","488.40948076688","-5.3192138671875E-6","0.42559814453125","1","7","0.0015424219667912","-0.0048044632673264","10 µA"
"0.42282104492188","488.4420327668","-6.0211181640625E-6","0.42306518554688","1","8","0.0015424219667912","-0.0048044632673264","10 µA"
"0.42037963867188","488.47458476672","-6.768798828125E-6","0.42074584960938","1","9","0.0015424219667912","-0.0048044632673264","10 µA"
"0.41793823242188","488.50713676664","-7.5592041015625E-6","0.41830444335938","1","10","0.0015424219667912","-0.0048044632673264","10 µA"
"0.41549682617188","488.53968876656","-8.416748046875E-6","0.41583251953125","1","11","0.0015424219667912","-0.0048044632673264","10 µA"
"0.41305541992188","488.57224076647","-9.423828125E-6","0.41339111328125","1","12","0.0015424219667912","-0.0048044632673264","10 µA"
"0.41061401367188","488.60479276639","-1.044921875E-5","0.4110107421875","1","13","0.0015424219667912","-0.0048044632673264","10 µA"
"0.40817260742188","488.63734476631","-1.1614990234375E-5","0.40859985351562","1","14","0.0015424219667912","-0.0048044632673264","10 µA"
"0.40573120117188","488.66989676623","-1.2887573242188E-5","0.4061279296875","1","15","0.0015424219667912","-0.0048044632673264","10 µA"
"0.40328979492188","488.70244876614","-1.4260864257813E-5","0.40371704101562","1","16","0.0015424219667912","-0.0048044632673264","10 µA"
"0.40084838867188","488.73500076606","-1.57470703125E-5","0.40130615234375","1","17","0.0015424219667912","-0.0048044632673264","10 µA"
"0.39840698242188","488.76755276598","-1.7312622070313E-5","0.39883422851562","1","18","0.0015424219667912","-0.0048044632673264","10 µA"
"0.39596557617188","488.8001047659","-1.8991088867188E-5","0.3963623046875","1","19","0.0015424219667912","-0.0048044632673264","10 µA"
"0.39352416992188","488.83265676582","-2.0761108398438E-5","0.39398193359375","1","20","0.0015424219667912","-0.0048044632673264","10 µA"
"0.39108276367188","488.86520876573","-2.2634887695313E-5","0.39154052734375","1","21","0.0015424219667912","-0.0048044632673264","10 µA"
"0.38864135742188","488.89776076565","-2.4505615234375E-5","0.38912963867188","1","22","0.0015424219667912","-0.0048044632673264","10 µA"
"0.38619995117188","488.93031276557","-2.6513671875E-5","0.38677978515625","1","23","0.0015424219667912","-0.0048044632673264","10 µA"
"0.38375854492188","488.96286476549","-2.8582763671875E-5","0.38427734375","1","24","0.0015424219667912","-0.0048044632673264","10 µA"
"0.38131713867188","488.99541676541","-3.0728149414063E-5","0.38189697265625","1","25","0.0015424219667912","-0.0048044632673264","10 µA"
"0.37887573242188","489.02796876532","-3.3120727539063E-5","0.379150390625","1","26","0.0015424219667912","-0.0048044632673264","100 µA"
"0.37643432617188","489.06052076524","-3.5491943359375E-5","0.37673950195312","1","27","0.0015424219667912","-0.0048044632673264","100 µA"
"0.37399291992188","489.09307276516","-3.8037109375E-5","0.37420654296875","1","28","0.0015424219667912","-0.0048044632673264","100 µA"
"0.37155151367188","489.12562476508","-4.0792846679687E-5","0.37179565429688","1","29","0.0015424219667912","-0.0048044632673264","100 µA"
"0.36911010742188","489.15817676499","-4.3716430664063E-5","0.36941528320312","1","30","0.0015424219667912","-0.0048044632673264","100 µA"
"0.36666870117188","489.19072876491","-4.6868896484375E-5","0.36697387695312","1","31","0.0015424219667912","-0.0048044632673264","100 µA"
"0.36422729492188","489.22328076483","-5.0201416015625E-5","0.36453247070312","1","32","0.0015424219667912","-0.0048044632673264","100 µA"
"0.36178588867188","489.25583276475","-5.377197265625E-5","0.362060546875","1","33","0.0015424219667912","-0.0048044632673264","100 µA"
"0.35934448242188","489.28838476467","-5.77392578125E-5","0.359619140625","1","34","0.0015424219667912","-0.0048044632673264","100 µA"
"0.35690307617188","489.32093676458","-6.1981201171875E-5","0.35723876953125","1","35","0.0015424219667912","-0.0048044632673264","100 µA"
"0.35446166992188","489.3534887645","-6.6497802734375E-5","0.35476684570312","1","36","0.0015424219667912","-0.0048044632673264","100 µA"
"0.35202026367188","489.38604076442","-7.1258544921875E-5","0.35235595703125","1","37","0.0015424219667912","-0.0048044632673264","100 µA"
"0.34957885742188","489.41859276434","-7.62939453125E-5","0.34994506835938","1","38","0.0015424219667912","-0.0048044632673264","100 µA"
"0.34713745117188","489.45114476425","-8.160400390625E-5","0.34747314453125","1","39","0.0015424219667912","-0.0048044632673264","100 µA"
"0.34469604492188","489.48369676417","-8.7188720703125E-5","0.344970703125","1","40","0.0015424219667912","-0.0048044632673264","100 µA"
"0.34225463867188","489.51624876409","-9.2926025390625E-5","0.34255981445312","1","41","0.0015424219667912","-0.0048044632673264","100 µA"
"0.33981323242188","489.54880076401","-9.8876953125E-5","0.34014892578125","1","42","0.0015424219667912","-0.0048044632673264","100 µA"
"0.33737182617188","489.58135276393","-0.00010504150390625","0.33773803710938","1","43","0.0015424219667912","-0.0048044632673264","100 µA"
"0.33493041992188","489.61390476384","-0.00011148071289063","0.3353271484375","1","44","0.0015424219667912","-0.0048044632673264","100 µA"
"0.33248901367188","489.64645676376","-0.00011801147460937","0.33282470703125","1","45","0.0015424219667912","-0.0048044632673264","100 µA"
"0.33004760742188","489.67900876368","-0.000124755859375","0.33038330078125","1","46","0.0015424219667912","-0.0048044632673264","100 µA"
"0.32760620117188","489.7115607636","-0.0001317138671875","0.32803344726562","1","47","0.0015424219667912","-0.0048044632673264","100 µA"
"0.32516479492188","489.74411276351","-0.000138916015625","0.32553100585938","1","48","0.0015424219667912","-0.0048044632673264","100 µA"
"0.32272338867188","489.77666476343","-0.00014645385742188","0.32308959960938","1","49","0.0015424219667912","-0.0048044632673264","100 µA"
"0.32028198242188","489.80921676335","-0.00015426635742188","0.32064819335938","1","50","0.0015424219667912","-0.0048044632673264","100 µA"
"0.31784057617188","489.84176876327","-0.000162353515625","0.31820678710938","1","51","0.0015424219667912","-0.0048044632673264","100 µA"
"0.31539916992188","489.87432076319","-0.00017080688476563","0.31582641601562","1","52","0.0015424219667912","-0.0048044632673264","100 µA"
"0.31295776367188","489.9068727631","-0.00017965698242188","0.3133544921875","1","53","0.0015424219667912","-0.0048044632673264","100 µA"
"0.31051635742188","489.93942476302","-0.00018899536132813","0.31088256835938","1","54","0.0015424219667912","-0.0048044632673264","100 µA"
"0.30807495117188","489.97197676294","-0.00019854736328125","0.30844116210938","1","55","0.0015424219667912","-0.0048044632673264","100 µA"
"0.30563354492188","490.00452876286","-0.00020849609375","0.30599975585938","1","56","0.0015424219667912","-0.0048044632673264","100 µA"
"0.30319213867188","490.03708076278","-0.00021875","0.3035888671875","1","57","0.0015424219667912","-0.0048044632673264","100 µA"
"0.30075073242188","490.06963276269","-0.00022930908203125","0.30117797851562","1","58","0.0015424219667912","-0.0048044632673264","100 µA"
