"Potential applied (V)","Time (s)","WE(1).Current (A)","WE(1).Potential (V)","Scan","Index","Q+","Q-","Current range"
"0.43807983398438","589.90076951064","-9.710693359375E-7","0.438232421875","1","1","0.0023422898650169","-0.0056546518355608","1 µA"
"0.43563842773438","589.94959751052","-1.6192626953125E-6","0.43597412109375","1","2","0.0023422898650169","-0.0056546518355608","1 µA"
"0.43319702148438","589.9984255104","-2.2171020507812E-6","0.43374633789062","1","3","0.0023422898650169","-0.0056546518355608","1 µA"
"0.43075561523438","590.04725351027","-2.7960205078125E-6","0.43118286132812","1","4","0.0023422898650169","-0.0056546518355608","1 µA"
"0.42831420898438","590.09608151015","-3.380126953125E-6","0.428955078125","1","5","0.0023422898650169","-0.0056546518355608","1 µA"
"0.42587280273438","590.14490951003","-4.0435791015625E-6","0.42611694335938","1","6","0.0023422898650169","-0.0056546518355608","10 µA"
"0.42343139648438","590.1937375099","-4.7515869140625E-6","0.4237060546875","1","7","0.0023422898650169","-0.0056546518355608","10 µA"
"0.42098999023438","590.24256550978","-5.499267578125E-6","0.42129516601562","1","8","0.0023422898650169","-0.0056546518355608","10 µA"
"0.41854858398438","590.29139350966","-6.3385009765625E-6","0.41885375976562","1","9","0.0023422898650169","-0.0056546518355608","10 µA"
"0.41610717773438","590.34022150953","-7.2479248046875E-6","0.4163818359375","1","10","0.0023422898650169","-0.0056546518355608","10 µA"
"0.41366577148438","590.38904950941","-8.2275390625E-6","0.41403198242188","1","11","0.0023422898650169","-0.0056546518355608","10 µA"
"0.41122436523438","590.43787750929","-9.1705322265625E-6","0.41152954101562","1","12","0.0023422898650169","-0.0056546518355608","10 µA"
"0.40878295898438","590.48670550916","-1.0226440429688E-5","0.40921020507812","1","13","0.0023422898650169","-0.0056546518355608","10 µA"
"0.40634155273438","590.53553350904","-1.129150390625E-5","0.40673828125","1","14","0.0023422898650169","-0.0056546518355608","10 µA"
"0.40390014648438","590.58436150892","-1.2359619140625E-5","0.40423583984375","1","15","0.0023422898650169","-0.0056546518355608","10 µA"
"0.40145874023438","590.63318950879","-1.3485717773438E-5","0.40182495117188","1","16","0.0023422898650169","-0.0056546518355608","10 µA"
"0.39901733398438","590.68201750867","-1.46728515625E-5","0.3994140625","1","17","0.0023422898650169","-0.0056546518355608","10 µA"
"0.39657592773438","590.73084550855","-1.5914916992188E-5","0.39700317382812","1","18","0.0023422898650169","-0.0056546518355608","10 µA"
"0.39413452148438","590.77967350842","-1.7282104492188E-5","0.39456176757812","1","19","0.0023422898650169","-0.0056546518355608","10 µA"
"0.39169311523438","590.8285015083","-1.878662109375E-5","0.39215087890625","1","20","0.0023422898650169","-0.0056546518355608","10 µA"
"0.38925170898438","590.87732950818","-2.0413208007813E-5","0.38970947265625","1","21","0.0023422898650169","-0.0056546518355608","10 µA"
"0.38681030273438","590.92615750805","-2.2238159179688E-5","0.38729858398438","1","22","0.0023422898650169","-0.0056546518355608","10 µA"
"0.38436889648438","590.97498550793","-2.4212646484375E-5","0.3848876953125","1","23","0.0023422898650169","-0.0056546518355608","10 µA"
"0.38192749023438","591.02381350781","-2.635498046875E-5","0.3824462890625","1","24","0.0023422898650169","-0.0056546518355608","10 µA"
"0.37948608398438","591.07264150769","-2.8585815429688E-5","0.38006591796875","1","25","0.0023422898650169","-0.0056546518355608","10 µA"
"0.37704467773438","591.12146950756","-3.095703125E-5","0.37762451171875","1","26","0.0023422898650169","-0.0056546518355608","10 µA"
"0.37460327148438","591.17029750744","-3.3529663085938E-5","0.374755859375","1","27","0.0023422898650169","-0.0056546518355608","100 µA"
"0.37216186523438","591.21912550732","-3.6099243164063E-5","0.37237548828125","1","28","0.0023422898650169","-0.0056546518355608","100 µA"
